,name,auc,nums,reca_@precision=0.6,f1_s_@precision=0.6,thre_@precision=0.6,reca_@precision=0.65,f1_s_@precision=0.65,thre_@precision=0.65,reca_@precision=0.7,f1_s_@precision=0.7,thre_@precision=0.7,reca_@precision=0.75,f1_s_@precision=0.75,thre_@precision=0.75,reca_@precision=0.8,f1_s_@precision=0.8,thre_@precision=0.8,reca_@precision=0.85,f1_s_@precision=0.85,thre_@precision=0.85,reca_@precision=0.9,f1_s_@precision=0.9,thre_@precision=0.9,precison_bset,recall_best,thresh_best,f1_score_best
84,影视_影视剧,0.991052101,7165,0.977808793,0.743697256,0.0194369,0.973342638,0.779479155,0.029334851,0.966782973,0.812075029,0.045454573,0.958408932,0.841492556,0.073929399,0.9448709,0.866449095,0.128366321,0.926448011,0.886603446,0.238655195,0.889462666,0.894707286,0.463570982,0.886516085,0.903838102,0.379993525,0.895093296
286,运动_台球桌球,0.992510127,66,0.954545455,0.736842105,0.00212211,0.954545455,0.777777778,0.00270389,0.954545455,0.807692308,0.003584064,0.954545455,0.84,0.003994934,0.939393939,0.867132867,0.006823926,0.909090909,0.882352941,0.054748081,0.909090909,0.909090909,0.237617537,0.9375,0.909090909,0.299993456,0.923076923
22,动植物_狗,0.994726063,2851,0.969133637,0.741148069,0.018735372,0.963521571,0.776317649,0.027217302,0.956155735,0.808302446,0.042089947,0.950543669,0.838490099,0.061851718,0.940371799,0.864559819,0.102214508,0.924587864,0.885752688,0.196441054,0.897229042,0.898647462,0.369671047,0.923613661,0.882146615,0.509998668,0.902404019
100,截图录屏_聊天记录截屏录屏,0.995543671,2111,0.959734723,0.738472754,0.013394752,0.953102795,0.772954284,0.019019006,0.946470867,0.804833837,0.0283479,0.938891521,0.833999579,0.042807315,0.929891047,0.860210342,0.070290498,0.908100426,0.878149336,0.138428226,0.880625296,0.89032567,0.316209972,0.906771344,0.875414495,0.369988756,0.890817064
168,游戏_光遇,0.992584564,186,0.919354839,0.72611465,0.011714487,0.919354839,0.76169265,0.014991198,0.903225806,0.788732394,0.021346394,0.892473118,0.815724816,0.03503643,0.892473118,0.844783715,0.050333492,0.887096774,0.868421053,0.072906591,0.849462366,0.87534626,0.134183422,0.956521739,0.827956989,0.339999959,0.887608069
178,游戏_英雄联盟,0.99202087,298,0.902684564,0.721179625,0.036483336,0.895973154,0.754237288,0.044296592,0.882550336,0.781575037,0.062844045,0.882550336,0.811728395,0.080993213,0.875838926,0.836538462,0.103423364,0.865771812,0.858569052,0.157034263,0.862416107,0.881646655,0.214913577,0.917562724,0.859060403,0.259995258,0.887348354
173,游戏_我的世界,0.993883307,75,0.906666667,0.723404255,0.006713402,0.893333333,0.752808989,0.011560454,0.88,0.781065089,0.017828096,0.88,0.809815951,0.023252716,0.853333333,0.825806452,0.030509084,0.84,0.845637584,0.068805344,0.813333333,0.85915493,0.202071905,0.910447761,0.813333333,0.209864003,0.85915493
2,人物_女性,0.979015586,8277,0.936812855,0.731509434,0.059479028,0.920985864,0.76214757,0.091880091,0.900205388,0.787590508,0.143140107,0.877975112,0.808972504,0.217412114,0.848616649,0.823591487,0.335889399,0.800531594,0.824539572,0.504609346,0.736257098,0.80994152,0.717372775,0.832477378,0.822520237,0.429984961,0.827468854
289,运动_滑雪,0.99974905,16,0.875,0.717948718,0.044549257,0.875,0.756756757,0.113950931,0.875,0.777777778,0.121804081,0.875,0.823529412,0.173931628,0.875,0.848484848,0.317565441,0.875,0.875,0.429316968,0.875,0.903225806,0.48168534,1,0.875,0.586872341,0.933333333
86,影视_日本番剧,0.991272645,557,0.904847397,0.72154617,0.094195843,0.897666068,0.754147813,0.13430956,0.883303411,0.781572677,0.200146303,0.867145422,0.804329725,0.303798795,0.813285458,0.806767587,0.482718289,0.696588869,0.766041461,0.718286872,0.590664273,0.713665944,0.875327468,0.763578275,0.858168761,0.349827725,0.808114962
104,截图录屏_通讯软件截图录屏,0.989227227,2323,0.91476539,0.724761255,0.039299715,0.899698666,0.754785121,0.05643962,0.881188119,0.780255384,0.082667924,0.86310805,0.802642114,0.128787279,0.840723203,0.819899244,0.200229719,0.804132587,0.826548673,0.347322494,0.749892381,0.818224519,0.603719771,0.87014218,0.790357297,0.429874132,0.828332957
23,动植物_猫,0.991126507,896,0.910714286,0.723404255,0.06717217,0.895089286,0.753405355,0.088319674,0.871651786,0.776727996,0.124115802,0.852678571,0.798328109,0.193287358,0.8203125,0.810363837,0.317611396,0.770089286,0.808435852,0.515730917,0.6953125,0.784634761,0.773974836,0.815555556,0.819196429,0.349987784,0.817371938
32,商业场所_健身房,0.999396619,201,0.925373134,0.727984344,0.078479163,0.895522388,0.754716981,0.131141216,0.865671642,0.775055679,0.195159331,0.850746269,0.797202797,0.263799399,0.781094527,0.79093199,0.437093288,0.641791045,0.732954545,0.727839649,0.577114428,0.705167173,0.86357367,0.792270531,0.815920398,0.389940212,0.803921569
81,影视_动画片,0.985760302,2403,0.898044112,0.719453242,0.059150077,0.885559717,0.74982382,0.082112737,0.868497711,0.77526003,0.118369825,0.848938826,0.796408354,0.17428036,0.823970037,0.811808118,0.25739646,0.790678319,0.819318672,0.400350958,0.748647524,0.817541468,0.568750262,0.860539552,0.783187682,0.429989493,0.820043573
175,游戏_王者荣耀,0.981231199,471,0.855626327,0.705779335,0.036505226,0.851380042,0.737810488,0.048768222,0.8492569,0.767754319,0.05921891,0.847133758,0.795613161,0.079410762,0.838641189,0.819502075,0.107614271,0.834394904,0.84244373,0.144975632,0.817409766,0.857461024,0.212957785,0.936430318,0.813163482,0.319995843,0.870454545
218,秀身材_秀颜值,0.976297643,8732,0.927622538,0.728679381,0.065124735,0.908153917,0.757691573,0.10301394,0.879065506,0.779408032,0.166906938,0.846770499,0.795481442,0.263496786,0.80897847,0.804464184,0.397160381,0.743701328,0.793305644,0.585747838,0.668460834,0.767168299,0.774972379,0.816660775,0.793747137,0.44998794,0.805040943
11,兴趣爱好_鉴宝,0.994606287,500,0.896,0.719101124,0.071818151,0.884,0.749152542,0.101021908,0.87,0.776092774,0.141242847,0.84,0.79245283,0.241910204,0.812,0.806355511,0.393477708,0.76,0.802534319,0.647011757,0.65,0.754936121,0.877663374,0.843817787,0.778,0.589978689,0.809573361
287,运动_拳击,0.99477104,144,0.902777778,0.722222222,0.032865256,0.868055556,0.744047619,0.057620429,0.861111111,0.77258567,0.089652203,0.833333333,0.789473684,0.158005148,0.784722222,0.792982456,0.285018235,0.673611111,0.751937984,0.674720705,0.416666667,0.571428571,0.910843015,0.834586466,0.770833333,0.449680013,0.801444043
116,教程解说_解说,0.985343854,3410,0.893255132,0.717888287,0.071212396,0.873607038,0.745402227,0.101612344,0.851319648,0.768294297,0.140720814,0.823753666,0.785185185,0.195158973,0.784164223,0.792061611,0.286971271,0.709677419,0.773533642,0.454529822,0.58856305,0.711702128,0.672324181,0.793296089,0.791202346,0.269635447,0.792247834
19,动植物_宠物鼠,0.98759575,171,0.877192982,0.712589074,0.042758595,0.865497076,0.743718593,0.061588559,0.859649123,0.771653543,0.085279204,0.81871345,0.784313725,0.149218842,0.795321637,0.797653959,0.236807659,0.730994152,0.786163522,0.430278629,0.625730994,0.740484429,0.62977165,0.819277108,0.795321637,0.279965488,0.807121662
21,动植物_牛羊猪,0.990290159,383,0.864229765,0.708779443,0.050324935,0.845953003,0.735527809,0.073275931,0.830287206,0.759856631,0.107106388,0.81462141,0.78097622,0.175233871,0.793733681,0.796854522,0.253818691,0.744125326,0.793871866,0.38699016,0.624020888,0.737654321,0.766640365,0.837142857,0.765013055,0.339993961,0.799454297
297,运动场_足球场,0.988900749,138,0.847826087,0.702702703,0.062999159,0.847826087,0.735849057,0.088459261,0.847826087,0.767213115,0.149737298,0.811594203,0.780487805,0.236093029,0.775362319,0.789667897,0.339238226,0.702898551,0.76984127,0.493295491,0.608695652,0.727272727,0.836405873,0.789855072,0.789855072,0.319797688,0.789855072
229,美食_美食分享,0.990041872,2284,0.895796848,0.718651212,0.096843712,0.877408056,0.746785914,0.147768736,0.841943958,0.764460346,0.23030062,0.807355517,0.777730915,0.324750781,0.754816112,0.776751521,0.46173197,0.682136602,0.757045675,0.638118923,0.580122592,0.705537806,0.806707919,0.777584709,0.783712785,0.389989372,0.78063672
253,职业身份_运动员,0.991537134,371,0.854447439,0.705228031,0.100989901,0.832884097,0.730496454,0.126776412,0.819407008,0.755279503,0.160419464,0.803234501,0.776041667,0.217834413,0.778975741,0.789617486,0.344217211,0.74393531,0.794244604,0.493420124,0.660377358,0.762052877,0.718460798,0.857142857,0.74393531,0.509906403,0.796536797
292,运动_足球,0.988980171,151,0.834437086,0.698060942,0.104456171,0.82781457,0.728862974,0.129955456,0.82781457,0.759878419,0.156089962,0.801324503,0.775641026,0.225643247,0.774834437,0.787878788,0.277955711,0.761589404,0.804195804,0.407907754,0.629139073,0.7421875,0.737954795,0.846715328,0.768211921,0.389742832,0.805555556
296,运动场_篮球场,0.996829402,211,0.867298578,0.709302326,0.084022328,0.82464455,0.728033473,0.154921755,0.796208531,0.745011086,0.276843667,0.777251185,0.764568765,0.372203141,0.739336493,0.768472906,0.554988563,0.687203791,0.761154856,0.790193796,0.597156398,0.717948718,0.934716642,0.816753927,0.739336493,0.579974763,0.776119403
112,搞笑_搞笑集锦,0.988693304,1490,0.836241611,0.69882221,0.098739594,0.819463087,0.725059382,0.127879485,0.799328859,0.746474459,0.181383252,0.765771812,0.757887745,0.25634253,0.720134228,0.75803603,0.361296743,0.675838926,0.753178758,0.503277957,0.575167785,0.701883702,0.73827672,0.778636683,0.743624161,0.309983115,0.760727772
171,游戏_和平精英,0.997411044,145,0.793103448,0.68452381,0.075396098,0.772413793,0.706624606,0.102023125,0.75862069,0.728476821,0.129196644,0.75862069,0.756013746,0.164743945,0.751724138,0.775800712,0.223981544,0.731034483,0.788104089,0.295410246,0.648275862,0.75502008,0.498778701,0.838461538,0.751724138,0.259556733,0.792727273
170,游戏_原神,0.990765338,178,0.803370787,0.6875,0.058899686,0.786516854,0.712468193,0.074616238,0.769662921,0.73458445,0.103430547,0.741573034,0.745762712,0.144608021,0.702247191,0.748502994,0.218486741,0.685393258,0.760124611,0.265584052,0.662921348,0.763754045,0.35489583,0.871428571,0.685393258,0.309979601,0.767295597
300,音乐_演奏,0.987256786,481,0.794178794,0.683974933,0.094458364,0.783783784,0.71065033,0.122597396,0.752598753,0.725450902,0.180402264,0.727650728,0.739176346,0.233192459,0.659043659,0.722919042,0.424443632,0.592515593,0.698529412,0.616711974,0.542619543,0.677042802,0.80665648,0.763676149,0.725571726,0.259999599,0.744136461
156,机械载具_挖掘机,0.994272444,110,0.8,0.6875,0.079637744,0.763636364,0.70292887,0.124939531,0.736363636,0.72,0.172203779,0.727272727,0.740740741,0.214096248,0.663636364,0.726368159,0.334536374,0.472727273,0.608187135,0.795143783,0.327272727,0.48,0.943398416,0.759615385,0.718181818,0.239937444,0.738317757
99,截图录屏_短视频软件截图录屏,0.972354498,1794,0.786510591,0.680820265,0.11899396,0.759197324,0.70043713,0.163812608,0.740245262,0.719588187,0.214585349,0.711259755,0.73018598,0.275701642,0.68729097,0.739430285,0.366494268,0.638795987,0.729471674,0.51833123,0.568004459,0.696514012,0.707168519,0.794249201,0.692865106,0.34999839,0.740101221
290,运动_篮球,0.992456966,186,0.833333333,0.698198198,0.257361203,0.795698925,0.716707022,0.384958953,0.73655914,0.719160105,0.588260174,0.709677419,0.729281768,0.690493524,0.672043011,0.730994152,0.821328938,0.650537634,0.737804878,0.890410185,0.446236559,0.597122302,0.975560546,0.793939394,0.704301075,0.769810773,0.746438746
228,美食_水果,0.983325298,486,0.767489712,0.673893406,0.089505672,0.734567901,0.689855072,0.126858935,0.720164609,0.709939148,0.170471221,0.699588477,0.724174654,0.236147895,0.681069959,0.736373749,0.308275878,0.598765432,0.702898551,0.503889978,0.518518519,0.657963446,0.730464578,0.800970874,0.679012346,0.3099789,0.734966592
27,动植物_野生哺乳动物,0.987150141,442,0.769230769,0.674603175,0.138009548,0.744343891,0.694092827,0.192773789,0.7239819,0.711902113,0.262092441,0.687782805,0.717827627,0.357354909,0.617647059,0.697318008,0.561449051,0.552036199,0.669410151,0.699484527,0.42760181,0.579754601,0.869484186,0.735362998,0.71040724,0.309904401,0.722669735
65,室外_夜景,0.982975857,2497,0.814177012,0.690909091,0.129622266,0.773327994,0.70642034,0.198670119,0.730877052,0.715125392,0.286617786,0.68722467,0.717241379,0.407204479,0.598718462,0.684994273,0.592070401,0.488185823,0.620198423,0.77434355,0.311173408,0.4625,0.930367887,0.736886278,0.703243893,0.369901575,0.719672131
288,运动_滑板轮滑,0.980972024,110,0.718181818,0.65560166,0.126486197,0.690909091,0.672566372,0.18029204,0.690909091,0.697247706,0.204403415,0.681818182,0.714285714,0.289896727,0.654545455,0.72,0.404120058,0.581818182,0.691891892,0.543176055,0.536363636,0.674285714,0.640642166,0.808988764,0.654545455,0.429998308,0.72361809
183,特殊节日_生日,0.976875511,286,0.762237762,0.671802773,0.042548817,0.755244755,0.699029126,0.064630538,0.723776224,0.712564544,0.107083566,0.681818182,0.714285714,0.175930619,0.541958042,0.647181628,0.505019367,0.461538462,0.598639456,0.773107946,0.377622378,0.532019704,0.922863424,0.720848057,0.713286713,0.129998519,0.717047452
97,截图录屏_监控截图录屏,0.987844898,801,0.787765293,0.681425486,0.118417747,0.764044944,0.702640643,0.16203177,0.729088639,0.714373089,0.239394352,0.68164794,0.714192283,0.351710677,0.620474407,0.699015471,0.524260044,0.528089888,0.651771957,0.73180896,0.383270911,0.53765324,0.898838878,0.737532808,0.701622971,0.31998909,0.719129878
264,自然_江河湖海,0.989965041,1100,0.801818182,0.686381323,0.172074273,0.776363636,0.707832574,0.256628752,0.726363636,0.71307452,0.390464216,0.680909091,0.714013346,0.520966768,0.598181818,0.684703434,0.712678075,0.51,0.6375,0.839071929,0.363636364,0.518134715,0.928751707,0.709188225,0.722727273,0.409713736,0.715893742
157,机械载具_摩托车,0.992820252,312,0.775641026,0.676923077,0.24051787,0.740384615,0.692653673,0.348849416,0.711538462,0.705882353,0.460831255,0.673076923,0.709459459,0.574084222,0.608974359,0.692167577,0.729317844,0.544871795,0.6640625,0.842341542,0.445512821,0.596566524,0.937540829,0.759124088,0.666666667,0.59994092,0.709897611
177,游戏_绝地求生,0.983510952,109,0.733944954,0.661157025,0.193863034,0.71559633,0.681222707,0.256369978,0.697247706,0.700460829,0.439703643,0.669724771,0.708737864,0.53381145,0.660550459,0.72361809,0.571683228,0.642201835,0.732984293,0.725606143,0.596330275,0.718232044,0.809005201,0.8625,0.633027523,0.75995316,0.73015873
3,人物_小孩,0.96734582,2450,0.751428571,0.66727075,0.129280895,0.723265306,0.684698609,0.172588393,0.699183673,0.699612007,0.227270529,0.668979592,0.707227616,0.301168621,0.630204082,0.705022831,0.412180305,0.58,0.689638437,0.566136122,0.515102041,0.655244029,0.741936803,0.748743719,0.668979592,0.29998846,0.706617806
167,游戏_CF,0.995066065,72,0.708333333,0.649681529,0.140591949,0.708333333,0.68,0.165382534,0.694444444,0.699300699,0.186911225,0.666666667,0.705882353,0.266379356,0.652777778,0.723076923,0.355020583,0.638888889,0.73015873,0.432588696,0.430555556,0.58490566,0.841519892,0.867924528,0.638888889,0.449832684,0.736
199,生活_直播,0.980956541,911,0.742041712,0.663721159,0.098993026,0.724478595,0.685358255,0.128390595,0.69154775,0.695748205,0.181040213,0.658616905,0.701344243,0.249938205,0.603732162,0.688360451,0.387804538,0.532381998,0.654962863,0.549908102,0.450054885,0.600292826,0.743038595,0.756345178,0.654226125,0.269989894,0.70158917
26,动植物_观赏鱼龟,0.991372401,148,0.797297297,0.686046512,0.108639888,0.736486486,0.692063492,0.152964339,0.709459459,0.704697987,0.197024718,0.655405405,0.700361011,0.308674693,0.621621622,0.699619772,0.41178605,0.554054054,0.672131148,0.630652785,0.5,0.643478261,0.73670435,0.73381295,0.689189189,0.239989876,0.710801394
164,校园_教室,0.992389061,691,0.769898698,0.674698795,0.158690065,0.751085384,0.697112156,0.224018991,0.722141823,0.711332858,0.329962164,0.646888567,0.694638695,0.485669851,0.584659913,0.675585284,0.632225692,0.405209841,0.549019608,0.879060328,0.09406657,0.170380079,0.989924252,0.732415902,0.693198263,0.389980846,0.712267658
283,载具内_汽车内,0.988002189,1003,0.798604187,0.685201027,0.140575647,0.7666999,0.703568161,0.195520133,0.716849452,0.708374384,0.289985001,0.646061815,0.694161757,0.427919388,0.590229312,0.679288583,0.561387777,0.508474576,0.636306925,0.726870775,0.354935194,0.509298999,0.893709362,0.679708826,0.744765703,0.239977284,0.710751665
28,动植物_野生禽类,0.986818881,350,0.748571429,0.666666667,0.08794111,0.72,0.68385346,0.139368609,0.671428571,0.686131387,0.228323564,0.64,0.691358025,0.308782339,0.6,0.68627451,0.472319841,0.508571429,0.636851521,0.784390509,0.377142857,0.532258065,0.935878754,0.751677852,0.64,0.309997821,0.691358025
36,商业场所_理发店,0.994554552,83,0.710843373,0.651933702,0.10856583,0.686746988,0.670588235,0.166763917,0.65060241,0.675,0.247535944,0.626506024,0.684210526,0.423090219,0.518072289,0.632352941,0.593711615,0.445783133,0.587301587,0.705062389,0,0,0.989206791,0.746478873,0.638554217,0.346222377,0.688311688
29,动植物_鸡鸭鹅,0.98576249,239,0.69874477,0.646034816,0.100525491,0.677824268,0.663934426,0.134665906,0.644351464,0.671023965,0.207086489,0.619246862,0.678899083,0.289079666,0.589958159,0.679518072,0.381703228,0.556485356,0.673417722,0.501540899,0.506276151,0.648793566,0.628720641,0.777777778,0.615062762,0.309983112,0.686915888
174,游戏_桌游卡牌,0.983974852,28,0.714285714,0.655737705,0.395520508,0.714285714,0.689655172,0.411139041,0.642857143,0.679245283,0.540285885,0.607142857,0.68,0.615368843,0.607142857,0.693877551,0.754753709,0.535714286,0.666666667,0.895041764,0.5,0.651162791,0.954561234,0.80952381,0.607142857,0.759988041,0.693877551
134,明星名人_明星,0.958143387,3267,0.719008264,0.654135338,0.237310141,0.676767677,0.663167367,0.314484984,0.644015917,0.670918367,0.398750037,0.601469238,0.667572618,0.487782091,0.526782981,0.635289775,0.622424901,0.445974901,0.585023088,0.752726912,0.29476584,0.444085774,0.897087634,0.732780382,0.621977349,0.449782587,0.672847682
230,美食_美食制作,0.991660072,1035,0.798067633,0.685192866,0.19678323,0.74589372,0.694869487,0.305994958,0.680193237,0.690196078,0.450962275,0.6,0.666666667,0.625564039,0.515942029,0.627497062,0.76977849,0.409661836,0.553163731,0.870584905,0.282125604,0.429727741,0.941464186,0.660869565,0.734299517,0.329872173,0.695652174
31,占卜_星座,0.997379931,20,0.7,0.651162791,0.15399909,0.65,0.65,0.162172481,0.6,0.648648649,0.256250679,0.6,0.666666667,0.27879411,0.45,0.580645161,0.347117484,0.45,0.6,0.356248885,0.45,0.6,0.356248885,0.75,0.6,0.279977837,0.666666667
291,运动_羽毛球,0.985010254,20,0.6,0.6,0.057331804,0.6,0.631578947,0.080007598,0.6,0.648648649,0.080903672,0.6,0.666666667,0.115328781,0.45,0.580645161,0.434867144,0.4,0.551724138,0.729535758,0.4,0.571428571,0.785936177,0.75,0.6,0.11906446,0.666666667
160,机械载具_自行车,0.984084085,189,0.71957672,0.655421687,0.139898896,0.687830688,0.668380463,0.174881637,0.613756614,0.655367232,0.280067295,0.597883598,0.666666667,0.366820663,0.566137566,0.664596273,0.514674485,0.544973545,0.664516129,0.607952178,0.497354497,0.641638225,0.766062617,0.767123288,0.592592593,0.399921393,0.668656716
131,时尚_纹身展示,0.961420755,37,0.675675676,0.641025641,0.082844757,0.675675676,0.666666667,0.103261873,0.594594595,0.647058824,0.133187875,0.594594595,0.666666667,0.152407795,0.540540541,0.64516129,0.256791472,0.540540541,0.666666667,0.32012859,0.486486486,0.631578947,0.652880907,0.657894737,0.675675676,0.109993378,0.666666667
258,自然_农田,0.991356271,200,0.69,0.641860465,0.200481847,0.66,0.655086849,0.250896573,0.65,0.675324675,0.301497608,0.59,0.661064426,0.426435709,0.555,0.656804734,0.546192706,0.485,0.617834395,0.676673293,0.205,0.334693878,0.959521055,0.712707182,0.645,0.319816876,0.677165354
102,截图录屏_购物软件截图录屏,0.989490243,169,0.674556213,0.635097493,0.171429917,0.644970414,0.648809524,0.223851651,0.615384615,0.65615142,0.264040589,0.585798817,0.657807309,0.337322563,0.526627219,0.635714286,0.46386835,0.514792899,0.642066421,0.490972221,0.461538462,0.611764706,0.638818562,0.755725191,0.585798817,0.338807311,0.66
270,资源站_小说网文,0.984070946,303,0.666666667,0.632237872,0.13914451,0.627062706,0.638655462,0.170989752,0.603960396,0.64893617,0.217715725,0.584158416,0.6567718,0.272333711,0.564356436,0.662790698,0.334608167,0.495049505,0.626304802,0.555843115,0.478547855,0.625,0.644408584,0.784753363,0.577557756,0.308337943,0.66539924
149,服饰配饰_手表,0.892685043,24,0.666666667,0.64,0.054999001,0.625,0.638297872,0.11270798,0.583333333,0.636363636,0.139378011,0.583333333,0.666666667,0.282889068,0.583333333,0.682926829,0.411738634,0.583333333,0.7,0.591494501,0.541666667,0.684210526,0.745531023,0.875,0.583333333,0.599906087,0.7
299,音乐_唱歌,0.97452916,1942,0.707518023,0.649338374,0.195037529,0.675592173,0.662626263,0.252156943,0.631822863,0.66432052,0.334613025,0.582904222,0.656041727,0.432903469,0.515962925,0.627426425,0.557533443,0.41915551,0.561572956,0.728975713,0.301235839,0.451388889,0.876225948,0.69205114,0.641091658,0.319949233,0.665597434
282,载具内_地铁内,0.996532433,95,0.642105263,0.62244898,0.200238824,0.621052632,0.637837838,0.254593402,0.578947368,0.63583815,0.356817871,0.578947368,0.654761905,0.41467762,0.568421053,0.666666667,0.434773743,0.442105263,0.583333333,0.742877185,0.368421053,0.526315789,0.821629405,0.828125,0.557894737,0.469476779,0.666666667
169,游戏_其他,0.978725549,946,0.699788584,0.646168863,0.324626416,0.66384778,0.656903766,0.397797585,0.619450317,0.657319125,0.489388943,0.577167019,0.652329749,0.618865669,0.523255814,0.632992327,0.730176747,0.464059197,0.600547196,0.82238239,0.419661734,0.572458544,0.907361031,0.663471778,0.658562368,0.4199947,0.661007958
179,漫画_漫画,0.989469777,106,0.650943396,0.624434389,0.144657627,0.650943396,0.650943396,0.158157349,0.58490566,0.639175258,0.28143692,0.575471698,0.652406417,0.31700334,0.528301887,0.636363636,0.456245005,0.377358491,0.522875817,0.656294823,0.349056604,0.503401361,0.676938772,0.75308642,0.575471698,0.324817806,0.652406417
261,自然_日出日落,0.992249887,231,0.753246753,0.667946257,0.139611125,0.696969697,0.673640167,0.219621375,0.632034632,0.665148064,0.310736567,0.558441558,0.640198511,0.472966731,0.493506494,0.611260054,0.613640308,0.476190476,0.611111111,0.686302483,0.281385281,0.429042904,0.904221356,0.63878327,0.727272727,0.17986854,0.680161943
251,职业身份_消防员,0.987768702,320,0.65625,0.626865672,0.111942887,0.640625,0.645669291,0.151681095,0.609375,0.652173913,0.217689291,0.55625,0.639138241,0.294695675,0.484375,0.604288499,0.46213007,0.3625,0.50877193,0.765042067,0.296875,0.447058824,0.876978338,0.686206897,0.621875,0.189970397,0.652459016
109,搞笑_其他,0.903227634,15118,0.786016669,0.680525728,0.267922401,0.725426644,0.685651766,0.358917207,0.646381797,0.672123255,0.47294721,0.555629051,0.638346379,0.596949875,0.444106363,0.571161208,0.723893762,0.311747586,0.456199787,0.842167675,0.15835428,0.269321633,0.936890781,0.646615663,0.732372007,0.349927031,0.686827332
